facility_id,company,location,product,process,start_year,capacity_kt,annual_emissions_kt_co2,emission_intensity_t_co2_per_t
한국알콜산업_울산_초산에틸_1989,한국알콜산업,울산,초산에틸,Utility,1989,123.0,22259.064000000002,180.96800000000002
이수화학_울산_알킬벤젠_1973,이수화학,울산,알킬벤젠,Utility,1973,180.0,32574.24,180.96800000000002
애경케미칼_울산_PA_1972,애경케미칼,울산,PA,Utility,1972,210.0,38003.28,180.968
OCI_포항_PA_1983,OCI,포항,PA,Utility,1983,60.0,10858.08,180.968
애경케미칼_울산_MA_1988,애경케미칼,울산,MA,Utility,1988,8.0,1447.7440000000001,180.96800000000002
용산케미칼_울산_MA_1976,용산케미칼,울산,MA,Utility,1976,38.0,6876.784000000001,180.96800000000002
코리아피티지_울산_MA_1992,코리아피티지,울산,MA,Utility,1992,30.0,5429.04,180.968
OCI_군산_TDI_1990,OCI,군산,TDI,Utility,1990,50.0,8370.4,167.408
한국바스프_여수_TDI_1988,한국바스프,여수,TDI,Utility,1988,160.0,26785.280000000002,167.40800000000002
한화솔루션_여수_TDI_1981,한화솔루션,여수,TDI,Utility,1981,150.0,25111.2,167.40800000000002
구다우케미칼_여수_MDI_2018,구다우케미칼,여수,MDI,Utility,2018,30.0,5578.2,185.94
금호미쓰이화학_여수_MDI_1992,금호미쓰이화학,여수,MDI,Utility,1992,610.0,113423.4,185.94
한국바스프_여수_MDI_1992,한국바스프,여수,MDI,Utility,1992,250.0,46485.0,185.94
LG화학_대산_페놀_2013,LG화학,대산,페놀,Utility,2013,360.0,65148.48,180.96800000000002
금호피앤비화학_여수_페놀_1980,금호피앤비화학,여수,페놀,Utility,1980,680.0,123058.24,180.96800000000002
LG화학_여수_페놀_2005,LG화학,여수,페놀,Utility,2005,350.0,63338.8,180.96800000000002
LG화학_대산_아세톤_2013,LG화학,대산,아세톤,Utility,2013,225.0,40717.8,180.96800000000002
금호피앤비화학_여수_아세톤_1980,금호피앤비화학,여수,아세톤,Utility,1980,420.0,76006.56,180.968
LG화학_여수_아세톤_2005,LG화학,여수,아세톤,Utility,2005,210.0,38003.28,180.968
삼양이노켐_군산_BPA_2012,삼양이노켐,군산,BPA,Utility,2012,180.0,32574.24,180.96800000000002
LG화학_대산_BPA_2013,LG화학,대산,BPA,Utility,2013,165.0,29859.72,180.96800000000002
금호피앤비화학_여수_BPA_1991,금호피앤비화학,여수,BPA,Utility,1991,450.0,81435.6,180.96800000000002
LG화학_여수_BPA_2005,LG화학,여수,BPA,Utility,2005,330.0,59719.44,180.96800000000002
Bluecube케미칼_구미_Epoxy Resin_1990,Bluecube케미칼,구미,Epoxy Resin,Utility,1990,52.0,9410.336000000001,180.96800000000002
국도화학_부산/익산/시흥_Epoxy Resin_1973,국도화학,부산/익산/시흥,Epoxy Resin,Utility,1973,530.0,95913.04,180.968
금호피앤비화학_여수_Epoxy Resin_2019,금호피앤비화학,여수,Epoxy Resin,Utility,2019,338.0,61167.184,180.968
LG화학_나주_옥탄올_1982,LG화학,나주,옥탄올,Utility,1982,125.0,11660.0,93.28
한화솔루션_여수_옥탄올_1997,한화솔루션,여수,옥탄올,Utility,1997,152.0,14178.560000000001,93.28000000000002
LG화학_나주_부탄올_1982,LG화학,나주,부탄올,Utility,1982,55.0,9953.24,180.968
한화솔루션_여수_부탄올_1997,한화솔루션,여수,부탄올,Utility,1997,12.0,2171.616,180.968
금호석유화학_여수_PPG_1997,금호석유화학,여수,PPG,Utility,1997,152.0,27507.136000000002,180.96800000000002
피유코어_울산_PPG_1988,피유코어,울산,PPG,Utility,1988,220.0,39812.96,180.968
KPX케미칼_울산_PPG_1990,KPX케미칼,울산,PPG,Utility,1990,298.0,53928.464,180.968
