FacilityID,Company,Process,Capacity_kt,Baseline_Emissions_kt,Emission_Reduction_kt,Final_Emissions_kt,Reduction_Percent,Technologies_Count,Annual_Cost_USD,Total_CAPEX_USD,Cost_per_tCO2_Avoided,Construction_Jobs,Operational_Jobs,Local_Economic_Impact_USD,Technology_Details,CapacityCategory
LG화학_여수_BPA_2005,SK Chemicals,Utility,330.0,75.53131169573001,67.97818052615702,7.553131169572993,90.00000000000001,6,3590576.828543256,11346733.892335985,52819.54887218045,56.73366946167992,23.93717885695504,20424121.006204773,"EE_UTL(35.0%,17.9kt); RE_002(25.0%,12.8kt); RE_003(30.0%,15.3kt); HP_001(20.0%,10.2kt); HP_002(15.0%,7.7kt)",300-500
Bluecube케미칼_구미_Epoxy Resin_1990,HD Hyundai Chemical,Utility,52.0,11.901903661145337,10.473675221807897,1.42822843933744,88.0,4,421327.3896045449,971195.3387494595,40227.27272727273,4.855976693747297,2.8088492640302993,1748151.609749027,"EE_UTL(28.0%,3.3kt); RE_002(20.0%,2.4kt); RE_003(24.0%,2.9kt); HP_001(16.0%,1.9kt)",<100
국도화학_부산/익산/시흥_Epoxy Resin_1973,SK Chemicals,Utility,530.0,121.30786423859668,109.17707781473702,12.13078642385966,90.0,6,5766683.997357352,18223542.31193355,52819.548872180465,91.11771155966775,38.444559982382344,32802376.161480393,"EE_UTL(35.0%,28.7kt); RE_002(25.0%,20.5kt); RE_003(30.0%,24.6kt); HP_001(20.0%,16.4kt); HP_002(15.0%,12.3kt)",500-1000
금호피앤비화학_여수_Epoxy Resin_2019,LG Chem,Utility,338.0,77.36237379744468,69.62613641770021,7.736237379744466,90.0,6,3677621.1152958195,11621806.229119888,52819.54887218045,58.10903114559944,24.51747410197213,20919251.2124158,"EE_UTL(35.0%,18.3kt); RE_002(25.0%,13.1kt); RE_003(30.0%,15.7kt); HP_001(20.0%,10.5kt); HP_002(15.0%,7.9kt)",300-500
LG화학_나주_옥탄올_1982,HD Hyundai Chemical,Utility,125.0,28.61034533929167,25.7493108053625,2.8610345339291676,90.0,4,1035824.5483066279,2387663.3655881593,40227.27272727273,11.938316827940797,6.905496988710853,4297794.058058687,"EE_UTL(35.0%,8.2kt); RE_002(25.0%,5.9kt); RE_003(30.0%,7.0kt); HP_001(20.0%,4.7kt)",100-300
한화솔루션_여수_옥탄올_1997,Lotte Chemical,Utility,152.0,34.79017993257867,31.3111619393208,3.479017993257866,90.0,4,1259562.6507408596,2903398.652555202,40227.27272727273,14.51699326277601,8.397084338272396,5226117.574599364,"EE_UTL(35.0%,10.0kt); RE_002(25.0%,7.1kt); RE_003(30.0%,8.5kt); HP_001(20.0%,5.7kt)",100-300
LG화학_나주_부탄올_1982,SK Chemicals,Utility,55.0,12.588551949288336,11.077925715373736,1.5106262339146,88.0,4,445634.7390048071,1027225.8390619282,40227.27272727273,5.136129195309641,2.970898260032047,1849006.5103114708,"EE_UTL(28.0%,3.5kt); RE_002(20.0%,2.5kt); RE_003(24.0%,3.0kt); HP_001(16.0%,2.0kt)",<100
한화솔루션_여수_부탄올_1997,Kumho Petrochemical,Utility,12.0,2.7465931525720007,2.4170019742633606,0.32959117830864004,88.0,4,97229.39760104883,224122.00124987526,40227.27272727273,1.1206100062493762,0.6481959840069922,403419.6022497755,"EE_UTL(28.0%,0.8kt); RE_002(20.0%,0.5kt); RE_003(24.0%,0.7kt); HP_001(16.0%,0.4kt)",<100
금호석유화학_여수_PPG_1997,Hanwha Solutions,Utility,152.0,34.79017993257867,31.3111619393208,3.479017993257866,90.0,4,1259562.6507408596,2903398.652555202,40227.27272727273,14.51699326277601,8.397084338272396,5226117.574599364,"EE_UTL(35.0%,10.0kt); RE_002(25.0%,7.1kt); RE_003(30.0%,8.5kt); HP_001(20.0%,5.7kt)",100-300
피유코어_울산_PPG_1988,HD Hyundai Chemical,Utility,220.0,50.35420779715334,45.31878701743801,5.035420779715331,90.0,4,1823051.2050196659,4202287.523435162,40227.272727272735,21.01143761717581,12.153674700131106,7564117.542183292,"EE_UTL(35.0%,14.4kt); RE_002(25.0%,10.3kt); RE_003(30.0%,12.4kt); HP_001(20.0%,8.2kt)",100-300
KPX케미칼_울산_PPG_1990,Hanwha Solutions,Utility,298.0,68.20706328887135,61.38635695998422,6.820706328887134,90.0,4,2469405.7231630017,5692189.463562174,40227.27272727273,28.46094731781087,16.462704821086678,10245941.034411913,"EE_UTL(35.0%,19.5kt); RE_002(25.0%,14.0kt); RE_003(30.0%,16.7kt); HP_001(20.0%,11.2kt)",100-300
한국바스프_울산_PPG_1975,SK Chemicals,Utility,119.0,27.23704876300567,24.513343886705105,2.723704876300566,90.0,4,986104.96998791,2273055.524039928,40227.272727272735,11.36527762019964,6.574033133252733,4091499.9432718703,"EE_UTL(35.0%,7.8kt); RE_002(25.0%,5.6kt); RE_003(30.0%,6.7kt); HP_001(20.0%,4.5kt)",100-300
롯데엠시시_대산_MMA_1995,LG Chem,Utility,90.0,20.599448644290003,18.127514806975206,2.471933837314797,88.00000000000001,4,729220.4820078661,1680915.0093740644,40227.27272727272,8.404575046870322,4.861469880052441,3025647.016873316,"EE_UTL(28.0%,5.8kt); RE_002(20.0%,4.1kt); RE_003(24.0%,4.9kt); HP_001(16.0%,3.3kt)",<100
롯데엠시시_여수_MMA_2009,SK Chemicals,Utility,97.0,22.20162798329034,19.5374326252955,2.6641953579948385,88.00000000000001,4,785937.6306084781,1811652.8434364921,40227.27272727273,9.05826421718246,5.239584204056521,3260975.118185686,"EE_UTL(28.0%,6.2kt); RE_002(20.0%,4.4kt); RE_003(24.0%,5.3kt); HP_001(16.0%,3.6kt)",<100
롯데케미칼_여수_MMA_2013,Lotte Chemical,Utility,50.0,11.444138135716669,10.070841559430669,1.373296576286,88.0,4,405122.49000437005,933841.6718744802,40227.27272727272,4.669208359372401,2.7008166000291336,1680915.0093740644,"EE_UTL(28.0%,3.2kt); RE_002(20.0%,2.3kt); RE_003(24.0%,2.7kt); HP_001(16.0%,1.8kt)",<100
LXMMA_여수_MMA_2001,LG Chem,Utility,260.0,59.50951830572668,53.55856647515401,5.95095183057267,89.99999999999999,4,2154515.060477786,4966339.800423372,40227.27272727273,24.831699002116856,14.363433736518575,8939411.640762068,"EE_UTL(35.0%,17.0kt); RE_002(25.0%,12.2kt); RE_003(30.0%,14.6kt); HP_001(20.0%,9.7kt)",100-300
롯데엠시시_여수_PMMA_2008,Other Companies,Utility,110.0,25.17710389857667,22.659393508719006,2.5177103898576654,90.0,4,911525.6025098329,2101143.761717581,40227.272727272735,10.505718808587906,6.076837350065553,3782058.771091646,"EE_UTL(35.0%,7.2kt); RE_002(25.0%,5.1kt); RE_003(30.0%,6.2kt); HP_001(20.0%,4.1kt)",100-300
LXMMA_여수_PMMA_1991,Lotte Chemical,Utility,120.0,27.46593152572001,24.71933837314801,2.746593152572,90.0,4,994391.5663743633,2292156.830964634,40227.272727272735,11.460784154823171,6.629277109162421,4125882.2957363417,"EE_UTL(35.0%,7.9kt); RE_002(25.0%,5.6kt); RE_003(30.0%,6.7kt); HP_001(20.0%,4.5kt)",100-300
아케마_진해_PMMA_1999,OCI Company,Utility,100.0,22.888276271433337,20.599448644290003,2.288827627143334,90.0,4,828659.6386453023,1910130.6924705275,40227.27272727272,9.550653462352637,5.5243975909686815,3438235.2464469494,"EE_UTL(35.0%,6.6kt); RE_002(25.0%,4.7kt); RE_003(30.0%,5.6kt); HP_001(20.0%,3.7kt)",<100
OCI_광양_카본블랙(CB)_1992,Hanwha Solutions,Utility,150.0,34.332414407150004,30.899172966435003,3.433241440715001,90.0,4,1242989.4579679533,2865196.038705791,40227.27272727272,14.325980193528954,8.286596386453022,5157352.869670424,"EE_UTL(35.0%,9.8kt); RE_002(25.0%,7.0kt); RE_003(30.0%,8.4kt); HP_001(20.0%,5.6kt)",100-300
HD현대OCI_대산_카본블랙(CB)_2018,Kumho Petrochemical,Utility,136.0,31.128055729149345,28.015250156234412,3.112805572914933,90.0,4,1126977.1085576117,2597777.7417599186,40227.272727272735,12.988888708799593,7.5131807237174115,4675999.935167854,"EE_UTL(35.0%,8.9kt); RE_002(25.0%,6.4kt); RE_003(30.0%,7.6kt); HP_001(20.0%,5.1kt)",100-300
비틀라카본코리아_여수_카본블랙(CB)_1996,SK Chemicals,Utility,193.0,44.174373203866345,39.75693588347971,4.417437320386632,90.0,4,1599313.1025854337,3686552.236468119,40227.27272727272,18.432761182340595,10.662087350569559,6635794.025642615,"EE_UTL(35.0%,12.6kt); RE_002(25.0%,9.0kt); RE_003(30.0%,10.8kt); HP_001(20.0%,7.2kt)",100-300
오리온엔지니어드카본즈_여수_카본블랙(CB)_1979,SK Chemicals,Utility,170.0,38.91006966143667,35.01906269529301,3.8910069661436637,90.00000000000001,4,1408721.3856970142,3247222.1771998974,40227.27272727273,16.236110885999487,9.39147590464676,5844999.918959815,"EE_UTL(35.0%,11.1kt); RE_002(25.0%,8.0kt); RE_003(30.0%,9.6kt); HP_001(20.0%,6.4kt)",100-300
OCI_포항_카본블랙(CB)_1981,Hanwha Solutions,Utility,40.0,9.155310508573336,8.056673247544534,1.0986372610288022,87.99999999999997,4,324097.99200349615,747073.3374995843,40227.27272727274,3.7353666874979217,2.1606532800233076,1344732.0074992517,"EE_UTL(28.0%,2.6kt); RE_002(20.0%,1.8kt); RE_003(24.0%,2.2kt); HP_001(16.0%,1.5kt)",<100
코오롱인더스트리_대산_석유수지_2014,Lotte Chemical,Utility,87.0,19.91280035614701,17.52326431340937,2.389536042737639,88.00000000000001,4,704913.1326076043,1624884.5090615961,40227.27272727273,8.124422545307981,4.699420884050695,2924792.116310873,"EE_UTL(28.0%,5.6kt); RE_002(20.0%,4.0kt); RE_003(24.0%,4.8kt); HP_001(16.0%,3.2kt)",<100
코오롱인더스트리_여수_석유수지_2004,Kumho Petrochemical,Utility,50.0,11.444138135716669,10.070841559430669,1.373296576286,88.0,4,405122.49000437005,933841.6718744802,40227.27272727272,4.669208359372401,2.7008166000291336,1680915.0093740644,"EE_UTL(28.0%,3.2kt); RE_002(20.0%,2.3kt); RE_003(24.0%,2.7kt); HP_001(16.0%,1.8kt)",<100
한화솔루션_여수_석유수지_2019,Lotte Chemical,Utility,86.0,19.683917593432668,17.321847482220747,2.3620701112119207,88.0,4,696810.6828075164,1606207.6756241056,40227.27272727273,8.031038378120527,4.64540455205011,2891173.81612339,"EE_UTL(28.0%,5.5kt); RE_002(20.0%,3.9kt); RE_003(24.0%,4.7kt); HP_001(16.0%,3.1kt)",<100
