year,scenario,process,bau_emissions_tco2,emissions_tco2,abatement_tco2
2050,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,0.0,2552740.7927531684
2050,restructure_40pct_ncc_h2,Extraction,186448.88655610205,0.0,186448.88655610205
2050,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,0.0,24097945.91591176
2050,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,0.0,0.0
2050,restructure_40pct_ncc_h2,Utility,8449941.919540495,0.0,0.0
2050,shaheen_ncc_elec,BTX Extraction,66981.22344304553,0.0,66981.22344304553
2050,shaheen_ncc_elec,BTX Plant,4893742.275632962,0.0,4893742.275632962
2050,shaheen_ncc_elec,Extraction,357360.3658991956,0.0,357360.3658991956
2050,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,0.0,46187729.67216421
2050,shaheen_ncc_elec,Polymerization,432933.597857754,0.0,432933.597857754
2050,shaheen_ncc_elec,Utility,16195722.012452614,0.0,16195722.012452614
2050,shaheen_ncc_h2,BTX Extraction,66981.22344304553,0.0,66981.22344304553
2050,shaheen_ncc_h2,BTX Plant,4893742.275632962,0.0,4892753.186110239
2050,shaheen_ncc_h2,Extraction,357360.3658991956,0.0,357360.3658991956
2050,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,0.0,46187729.67216421
2050,shaheen_ncc_h2,Polymerization,432933.597857754,0.0,0.0
2050,shaheen_ncc_h2,Utility,16195722.012452614,0.0,0.0
