year,scenario,region,facility_id,company,product,process,technology,capacity_tpy,production_t,bau_emissions_tco2,emissions_tco2,abatement_tco2,capex_usd,opex_usd_yr,fuel_cost_usd_yr,total_cost_usd,mac_usd_per_tco2,elec_demand_mwh,h2_demand_t,heat_demand_gj,tech_deployed
2040,restructure_40pct_ncc_h2,Yeosu,Kumho Petrochemical_Butadiene_Yeosu,Kumho Petrochemical,Butadiene,Naphtha Cracker,NCC-H2,147000,102900.0,223467.73095481403,74579.04143767778,148888.68951713626,164522001.9164356,6580880.076657424,38365105.4030674,51526865.556382254,346.07642611060663,63760.458807635834,13586.010479999999,4079493.660073108,1
2040,restructure_40pct_ncc_h2,Yeosu,Lotte GS Chemical_Butadiene_Yeosu,Lotte GS Chemical,Butadiene,Naphtha Cracker,NCC-H2,130000,91000.0,197624.52397364506,65954.25433264022,131670.26964100485,145495647.95331034,5819825.918132414,33928324.506114036,45567976.34237886,346.0764261106066,56386.80030607253,12014.839199999999,3607715.481697307,1
2040,restructure_40pct_ncc_h2,Yeosu,Lotte Chemical_Butadiene_Yeosu,Lotte Chemical,Butadiene,Naphtha Cracker,NCC-H2,160000,112000.0,243230.1833521786,81174.46687094186,162055.71648123674,179071566.7117666,7162862.668470664,41757937.853678815,56083663.19062014,346.0764261106066,69399.1388382431,14787.4944,4440265.208242839,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_Butadiene_Yeosu,LG Chem,Butadiene,Naphtha Cracker,NCC-H2,306000,214200.0,465177.7256610415,155246.16789067624,309931.55777036527,342474371.3362536,13698974.853450144,79862056.14516073,107260005.85206102,346.07642611060663,132725.85302813989,28281.083039999998,8492007.210764429,1
2040,restructure_40pct_ncc_h2,Yeosu,Yeochon NCC_Butadiene_Yeosu,Yeochon NCC,Butadiene,Naphtha Cracker,NCC-H2,378000,264600.0,574631.3081695217,191774.6779826,382856.63018692174,423056576.35654855,16922263.05426194,98653128.1793162,132497654.28784007,346.07642611060663,163955.46550534936,34935.455519999996,10490126.554473707,1
2040,restructure_40pct_ncc_h2,Ulsan,Kumho Petrochemical_Butadiene_Ulsan,Kumho Petrochemical,Butadiene,Naphtha Cracker,NCC-H2,90000,62999.99999999999,136816.9781356004,45660.63761490475,91156.34052069564,100727756.27536869,4029110.2510147477,23488840.042694323,31547060.544723816,346.0764261106066,39037.015596511745,8317.965599999996,2497649.1796365967,1
2040,restructure_40pct_ncc_h2,Ulsan,Daehan Oil Chemical_Butadiene_Ulsan,Daehan Oil Chemical,Butadiene,Naphtha Cracker,NCC-H2,146000,102200.0,221947.54230886293,74071.70101973442,147875.84128912853,163402804.62448704,6536112.184979482,38104118.29148191,51176342.66144088,346.07642611060663,63326.714189896826,13493.588639999998,4051742.0025215903,1
2040,restructure_40pct_ncc_h2,Ulsan,SK Geocentric_Butadiene_Ulsan,SK Geocentric,Butadiene,Naphtha Cracker,NCC-H2,130000,91000.0,197624.52397364506,65954.25433264022,131670.26964100485,145495647.95331034,5819825.918132414,33928324.506114036,45567976.34237886,346.0764261106066,56386.80030607253,12014.839199999999,3607715.481697307,1
2040,restructure_40pct_ncc_h2,Other,OCI_Benzene_Gwangyang,OCI,Benzene,BTX Plant,RDH,200000,140000.0,47022.788128837514,35873.11977569485,11149.66835314266,6522555.986588457,195676.67959765368,6360337.668808881,6816916.5878700735,611.4008391961406,156920.1043250148,0.0,889209.3664534059,1
2040,restructure_40pct_ncc_h2,Daesan,Lotte Chemical_Benzene_Daesan,Lotte Chemical,Benzene,BTX Plant,RDH,240000,168000.0,56427.34575460502,43047.74373083383,13379.602023771193,7827067.183906147,234812.01551718442,7632405.202570658,8180299.905444088,611.4008391961406,188304.1251900178,0.0,1067051.2397440872,1
2040,restructure_40pct_ncc_h2,Daesan,HD Hyundai Chemical_Benzene_Daesan,HD Hyundai Chemical,Benzene,BTX Plant,RDH,410000,287000.0,96396.71566411691,73539.89554017445,22856.820123942467,13371239.772506343,401137.1931751903,13038692.221058207,13974679.005133651,611.4008391961403,321686.21386628033,0.0,1822879.2012294822,1
2040,restructure_40pct_ncc_h2,Daesan,HDHyundai Oilbank_Benzene_Daesan,HDHyundai Oilbank,Benzene,BTX Plant,RDH,338000,236599.99999999997,79468.5119377354,60625.57242092429,18842.939516811108,11023119.617334498,330693.5885200349,10748970.66028701,11520589.033500424,611.4008391961402,265194.976309275,0.0,1502763.829306256,1
2040,restructure_40pct_ncc_h2,Daesan,LG Chem_Benzene_Daesan,LG Chem,Benzene,BTX Plant,RDH,270000,189000.0,63480.76397393065,48428.71169718805,15052.052276742594,8805450.581894418,264163.5174568325,8586455.85289199,9202837.3936246,611.4008391961406,211842.14083877002,0.0,1200432.6447120982,1
2040,restructure_40pct_ncc_h2,Daesan,Hanwha TotalEnergies_Benzene_Daesan,Hanwha TotalEnergies,Benzene,BTX Plant,RDH,1267000,886900.0,297889.36279618565,227256.2137790269,70633.14901715875,41320392.17503787,1239611.765251136,40292739.13190426,43185166.58415691,611.4008391961405,994088.8608989688,0.0,5633141.3364823265,1
2040,restructure_40pct_ncc_h2,Yeosu,Lotte Chemical_Benzene_Yeosu,Lotte Chemical,Benzene,BTX Plant,RDH,235000,164500.0,55251.77605138408,42150.91573644146,13100.86031494262,7664003.284241432,229920.09852724295,7473396.760850436,8009876.990747336,611.4008391961409,184381.1225818924,0.0,1044821.005582752,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_Benzene_Yeosu,LG Chem,Benzene,BTX Plant,RDH,630000,441000.0,148121.78260583818,113000.3272934388,35121.45531239938,20546051.35775364,616381.5407326091,20035063.656747974,21473287.25179073,611.4008391961405,494298.32862379664,0.0,2801009.504328229,1
2040,restructure_40pct_ncc_h2,Yeosu,Yeochon NCC_Benzene_Yeosu,Yeochon NCC,Benzene,BTX Plant,RDH,457000,319900.0,107447.07087439373,81970.07868746275,25476.992186930976,14904040.429354621,447121.2128806386,14533371.573228294,15576654.403283117,611.4008391961406,358562.4383826589,0.0,2031843.4023460327,1
2040,restructure_40pct_ncc_h2,Yeosu,GS Caltex_Benzene_Yeosu,GS Caltex,Benzene,BTX Plant,RDH,930000,651000.0,218655.96479909445,166810.0069569811,51845.95784211336,30329885.337636318,909896.5601290895,29575570.159961298,31698662.13359584,611.4008391961406,729678.4851113189,0.0,4134823.554008338,1
2040,restructure_40pct_ncc_h2,Ulsan,Daehan Oil Chemical_Benzene_Onsan,Daehan Oil Chemical,Benzene,BTX Plant,RDH,210000,147000.0,49373.92753527939,37666.77576447959,11707.1517707998,6848683.785917883,205460.51357753648,6678354.5522493245,7157762.417263577,611.4008391961403,164766.10954126556,0.0,933669.8347760763,1
2040,restructure_40pct_ncc_h2,Ulsan,S-Oil_Benzene_Onsan,S-Oil,Benzene,BTX Plant,RDH,672000,470399.99999999994,157996.56811289402,120533.68244633467,37462.88566655935,21915788.11493722,657473.6434481166,21370734.56719784,22904839.735243447,611.4008391961404,527251.5505320497,0.0,2987743.4712834437,1
2040,restructure_40pct_ncc_h2,Ulsan,Lotte Chemical_Benzene_Ulsan,Lotte Chemical,Benzene,BTX Plant,RDH,110000,77000.0,25862.533470860635,19730.21587663217,6132.317594228465,3587405.792623652,107622.17377870956,3498185.717844885,3749304.1233285405,611.4008391961404,86306.05737875815,0.0,489065.15154937335,1
2040,restructure_40pct_ncc_h2,Ulsan,SK Geocentric_Benzene_Ulsan,SK Geocentric,Benzene,BTX Plant,RDH,603000,422100.0,141773.7062084451,108157.45612371998,33616.25008472512,19665506.299564198,589965.1889869259,19176418.071458776,20553003.51242827,611.4008391961405,473114.11453991965,0.0,2680966.239857019,1
2040,restructure_40pct_ncc_h2,Ulsan,Ulsan Aromatics_Benzene_Ulsan,Ulsan Aromatics,Benzene,BTX Plant,RDH,600000,420000.0,141068.36438651255,107619.35932708456,33449.00505942799,19567667.959765375,587030.0387929612,19081013.00642664,20450749.763610214,611.4008391961403,470760.31297504436,0.0,2667628.099360218,1
2040,restructure_40pct_ncc_h2,Other,SK Incheon Petrochemical_Benzene_Incheon,SK Incheon Petrochemical,Benzene,BTX Plant,RDH,600000,420000.0,141068.36438651255,107619.35932708456,33449.00505942799,19567667.959765375,587030.0387929612,19081013.00642664,20450749.763610214,611.4008391961403,470760.31297504436,0.0,2667628.099360218,1
2040,restructure_40pct_ncc_h2,Other,OCI_Toluene_Gwangyang,OCI,Toluene,BTX Plant,RDH,40000,28000.0,12470.95126865261,9544.214461396086,2926.736807256524,1712141.0322450667,51364.230967352,1696090.045015701,1815939.9172728558,620.4657394441588,41688.34532985702,0.0,237122.4977209082,1
2040,restructure_40pct_ncc_h2,Daesan,Lotte Chemical_Toluene_Daesan,Lotte Chemical,Toluene,BTX Plant,RDH,120000,84000.0,37412.853805957835,28632.643384188257,8780.210421769578,5136423.096735203,154092.69290205606,5088270.135047103,5447819.7518185675,620.4657394441584,125065.03598957104,0.0,711367.4931627245,1
2040,restructure_40pct_ncc_h2,Daesan,LG Chem_Toluene_Daesan,LG Chem,Toluene,BTX Plant,RDH,100000,70000.0,31177.378171631524,23860.53615349021,7316.842018141313,4280352.580612668,128410.57741838002,4240225.112539253,4539849.79318214,620.4657394441587,104220.86332464255,0.0,592806.2443022705,1
2040,restructure_40pct_ncc_h2,Yeosu,Lotte Chemical_Toluene_Yeosu,Lotte Chemical,Toluene,BTX Plant,RDH,220000,154000.0,68590.23197758936,52493.17953767847,16097.052439910884,9416775.677347867,282503.270320436,9328495.247586356,9987669.545000708,620.4657394441589,229285.8993142136,0.0,1304173.7374649951,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_Toluene_Yeosu,LG Chem,Toluene,BTX Plant,RDH,112000,78400.0,34918.663552227306,26723.800491909038,8194.863060318268,4793994.890286187,143819.8467085856,4749052.126043964,5084631.768363997,620.4657394441589,116727.36692359966,0.0,663942.993618543,1
2040,restructure_40pct_ncc_h2,Yeosu,Yeochon NCC_Toluene_Yeosu,Yeochon NCC,Toluene,BTX Plant,RDH,282000,197400.0,87920.2064440009,67286.7119528424,20633.494491158504,12070594.277327726,362117.82831983175,11957434.817360694,12802376.416773634,620.4657394441585,293902.83457549196,0.0,1671713.6089324027,1
2040,restructure_40pct_ncc_h2,Yeosu,GS Caltex_Toluene_Yeosu,GS Caltex,Toluene,BTX Plant,RDH,170000,118999.99999999999,53001.54289177359,40562.91146093336,12438.631430840229,7276599.387041534,218297.981611246,7208382.691316729,7717744.648409637,620.4657394441588,177175.4676518923,0.0,1007770.6153138598,1
2040,restructure_40pct_ncc_h2,Ulsan,Daehan Oil Chemical_Toluene_Onsan,Daehan Oil Chemical,Toluene,BTX Plant,RDH,78000,54600.0,24318.35497387259,18611.218199722367,5707.136774150222,3338675.01287788,100160.2503863364,3307375.5877806176,3541082.8386820694,620.465739444159,81292.2733932212,0.0,462388.87055577105,1
2040,restructure_40pct_ncc_h2,Ulsan,S-Oil_Toluene_Onsan,S-Oil,Toluene,BTX Plant,RDH,300000,210000.0,93532.13451489458,71581.60846047063,21950.526054423957,12841057.741838014,385231.7322551404,12720675.337617757,13619549.379546417,620.465739444158,312662.5899739276,0.0,1778418.7329068114,1
2040,restructure_40pct_ncc_h2,Ulsan,SK Geocentric_Toluene_Ulsan,SK Geocentric,Toluene,BTX Plant,RDH,1506000,1054200.0,469531.31526477076,359339.6744715626,110191.64079320815,64462109.86402677,1933863.295920803,63857790.194841154,68370137.88532303,620.4657394441589,1569566.201669117,0.0,8927662.039192194,1
2040,restructure_40pct_ncc_h2,Daesan,Lotte Chemical_Xylene_Daesan,Lotte Chemical,Xylene,BTX Plant,RDH,60000,42000.0,24471.95389891063,17204.774435490523,7267.179463420107,4251299.986100763,127538.99958302289,2862151.950963996,3159742.9499910492,434.7963286025689,78209.68740711387,0.0,400144.21490403265,1
2040,restructure_40pct_ncc_h2,Daesan,HD Hyundai Chemical_Xylene_Daesan,HD Hyundai Chemical,Xylene,BTX Plant,RDH,1350000,944999.9999999999,550618.9627254892,387107.4247985367,163511.53792695247,95654249.6872672,2869627.4906180156,64398418.8966899,71094216.3747986,434.7963286025687,1759717.966660062,0.0,9003244.835340733,1
2040,restructure_40pct_ncc_h2,Yeosu,Lotte Chemical_Xylene_Yeosu,Lotte Chemical,Xylene,BTX Plant,RDH,79000,55300.0,32221.405966898998,22652.953006729185,9568.452960169812,5597544.98169934,167926.3494509802,3768500.0687692617,4160328.2174882153,434.79632860256874,102976.08841936661,0.0,526856.5496236429,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_Xylene_Yeosu,LG Chem,Xylene,BTX Plant,RDH,60000,42000.0,24471.95389891063,17204.774435490523,7267.179463420107,4251299.986100763,127538.99958302289,2862151.950963996,3159742.9499910492,434.7963286025689,78209.68740711387,0.0,400144.21490403265,1
2040,restructure_40pct_ncc_h2,Yeosu,Yeochon NCC_Xylene_Yeosu,Yeochon NCC,Xylene,BTX Plant,RDH,204000,142800.0,83204.64325629614,58496.23308066777,24708.41017562837,14454419.952742595,433632.59858227783,9731316.633277586,10743126.029969567,434.7963286025688,265912.9371841872,0.0,1360490.330673711,1
2040,restructure_40pct_ncc_h2,Yeosu,GS Caltex_Xylene_Yeosu,GS Caltex,Xylene,BTX Plant,RDH,350000,244999.99999999997,142753.06441031198,100361.18420702801,42391.880203283974,24799249.918921124,743977.4975676337,16695886.380623305,18431833.874947783,434.7963286025686,456223.1765414975,0.0,2334174.58694019,1
2040,restructure_40pct_ncc_h2,Ulsan,Daehan Oil Chemical_Xylene_Onsan,Daehan Oil Chemical,Xylene,BTX Plant,RDH,47000,32900.0,19169.69722081333,13477.073307800909,5692.623913012421,3330184.989112267,99905.549673368,2242019.02825513,2475131.977492989,434.7963286025687,61264.255135572545,0.0,313446.30167482555,1
2040,restructure_40pct_ncc_h2,Ulsan,S-Oil_Xylene_Onsan,S-Oil,Xylene,BTX Plant,RDH,450000,315000.0,183539.65424182973,129035.80826617891,54503.845975650824,31884749.89575573,956542.4968726719,21466139.632229973,23698072.124932874,434.79632860256885,586572.6555533542,0.0,3001081.611780245,1
2040,restructure_40pct_ncc_h2,Ulsan,SK Geocentric_Xylene_Ulsan,SK Geocentric,Xylene,BTX Plant,RDH,894000,625800.0,364632.1130937685,256351.13908880882,108280.97400495966,63344369.792901404,1900331.093787042,42646064.06936354,47080169.95486664,434.79632860256874,1165324.342365997,0.0,5962148.802070086,1
2040,restructure_40pct_ncc_h2,Ulsan,Lotte Chemical_O-X_Ulsan,Lotte Chemical,O-X,BTX Plant,RDH,210000,147000.0,59.90153665771645,19.206960607221927,40.69457605049452,23806.326989539295,714.1898096861788,0.0,1666.4428892677506,40.95,137.38884554522122,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,SK Geocentric_O-X_Ulsan,SK Geocentric,O-X,BTX Plant,RDH,200000,140000.0,57.04908253115853,18.292343435449457,38.75673909570908,22672.692370989815,680.1807711296944,0.0,1587.088465969287,40.95,130.84651956687736,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,Lotte Chemical_M-X_Ulsan,Lotte Chemical,M-X,BTX Plant,RDH,360000,251999.99999999997,102.68834855608533,32.92621818380901,69.76213037227632,40810.84626778164,1224.3253880334491,0.0,2856.759238744715,40.949999999999996,235.5237352203792,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,HDHyundai Oilbank_P-X_Daesan,HDHyundai Oilbank,P-X,BTX Plant,RDH,1460000,1021999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,Hanwha TotalEnergies_P-X_Daesan,Hanwha TotalEnergies,P-X,BTX Plant,RDH,2000000,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,GS Caltex_P-X_Yeosu,GS Caltex,P-X,BTX Plant,RDH,1350000,944999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,S-Oil_P-X_Onsan,S-Oil,P-X,BTX Plant,RDH,1900000,1330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,Lotte Chemical_P-X_Ulsan,Lotte Chemical,P-X,BTX Plant,RDH,750000,525000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,SK Geocentric_P-X_Ulsan,SK Geocentric,P-X,BTX Plant,RDH,830000,581000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,Ulsan Aromatics_P-X_Ulsan,Ulsan Aromatics,P-X,BTX Plant,RDH,1000000,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Other,SK Incheon Petrochemical_P-X_Incheon,SK Incheon Petrochemical,P-X,BTX Plant,RDH,1500000,1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,SK Geocentric_C-H_Ulsan,SK Geocentric,C-H,Naphtha Cracker,NCC-H2,160000,112000.0,133721.94594594586,40519.783783783765,93202.1621621621,102988389.18918914,4119535.5675675655,27086229.959142994,35325301.09427813,379.0180428734664,44800.0,9591.888259459452,2106810.8108108095,1
2040,restructure_40pct_ncc_h2,Ulsan,Caprolactam_C-H_Ulsan,Caprolactam,C-H,Naphtha Cracker,NCC-H2,190000,133000.0,158794.81081081074,48117.243243243225,110677.56756756752,122298712.16216211,4891948.486486484,32164898.076482307,41948795.04945528,379.0180428734664,53200.0,11390.3673081081,2501837.8378378362,1
2040,restructure_40pct_ncc_h2,Daesan,Lotte Chemical_SM_Daesan,Lotte Chemical,SM,Utility,Heat_Pump,350000,244999.99999999997,16022.999999999996,5137.65,10885.349999999997,5660381.999999998,169811.45999999993,0.0,396226.7399999999,36.4,36749.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,LG Chem_SM_Daesan,LG Chem,SM,Utility,Heat_Pump,577000,403900.0,26415.06,8469.783000000001,17945.277000000002,9331544.040000001,279946.3212,0.0,653208.0828,36.39999999999999,60585.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,Hanwha TotalEnergies_SM_Daesan,Hanwha TotalEnergies,SM,Utility,Heat_Pump,1071000,749700.0,49030.38,15721.209,33309.170999999995,17320768.919999994,519623.06759999983,0.0,1212453.8243999996,36.39999999999999,112455.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,Yeochon NCC_SM_Yeosu,Yeochon NCC,SM,Utility,Heat_Pump,351000,245699.99999999997,16068.779999999997,5152.328999999999,10916.450999999997,5676554.519999999,170296.63559999995,0.0,397358.8163999999,36.4,36854.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,SKpicglobal_SM_Ulsan,SKpicglobal,SM,Utility,Heat_Pump,400000,280000.0,18312.0,5871.6,12440.4,6469008.0,194070.24,0.0,452830.56,36.4,42000.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_EDC_Yeosu,LG Chem,EDC,Utility,Heat_Pump,810000,567000.0,49442.4,15853.320000000002,33589.08,17466321.6,523989.64800000004,0.0,1222642.512,36.4,113400.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,Hanwha Solutions_EDC_Yeosu,Hanwha Solutions,EDC,Utility,Heat_Pump,1586000,1110200.0,96809.44,31041.192000000003,65768.24799999999,34199488.95999999,1025984.6687999998,0.0,2393964.2271999996,36.4,222040.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,Hanwha Solutions_EDC_Ulsan,Hanwha Solutions,EDC,Utility,Heat_Pump,385000,269500.0,23500.4,7535.22,15965.18,8301893.6,249056.808,0.0,581132.552,36.4,53900.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,LG Chem_VCM_Daesan,LG Chem,VCM,Utility,Heat_Pump,230000,161000.0,17549.0,5626.950000000001,11922.05,6199466.0,185983.97999999998,0.0,433962.62,36.4,40250.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_VCM_Yeosu,LG Chem,VCM,Utility,Heat_Pump,720000,503999.99999999994,54935.99999999999,17614.8,37321.2,19407024.0,582210.72,0.0,1358491.68,36.4,125999.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,Hanwha Solutions_VCM_Yeosu,Hanwha Solutions,VCM,Utility,Heat_Pump,583000,408100.0,44482.9,14263.095000000001,30219.805,15714298.6,471428.958,0.0,1100000.902,36.4,102025.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,Hanwha Solutions_VCM_Ulsan,Hanwha Solutions,VCM,Utility,Heat_Pump,264000,184800.0,20143.2,6458.76,13684.44,7115908.800000001,213477.26400000002,0.0,498113.61600000004,36.4,46200.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,Lotte Chemical_PC_Yeosu,Lotte Chemical,PC,Utility,Heat_Pump,480000,336000.0,58598.4,18789.120000000003,39809.28,20700825.599999998,621024.7679999999,0.0,1449057.792,36.4,134400.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_PC_Yeosu,LG Chem,PC,Utility,Heat_Pump,170000,118999.99999999999,20753.6,6654.48,14099.119999999999,7331542.4,219946.272,0.0,513207.968,36.400000000000006,47599.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Other,Samyang Chemical_PC_Jeonju,Samyang Chemical,PC,Utility,Heat_Pump,120000,84000.0,14649.6,4697.280000000001,9952.32,5175206.399999999,155256.19199999998,0.0,362264.448,36.4,33600.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,HD Hyundai Chemical_LDPE_Daesan,HD Hyundai Chemical,LDPE,Utility,Heat_Pump,300000,210000.0,41202.0,13211.1,27990.9,14555268.000000002,436658.04000000004,0.0,1018868.7600000001,36.400000000000006,94500.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,LG Chem_LDPE_Daesan,LG Chem,LDPE,Utility,Heat_Pump,280000,196000.0,38455.2,12330.36,26124.839999999997,13584916.799999999,407547.50399999996,0.0,950944.1759999999,36.4,88200.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,Hanwha TotalEnergies_LDPE_Daesan,Hanwha TotalEnergies,LDPE,Utility,Heat_Pump,435000,304500.0,59742.9,19156.095,40586.805,21105138.600000005,633154.1580000002,0.0,1477359.7020000005,36.40000000000001,137025.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_LDPE_Yeosu,LG Chem,LDPE,Utility,Heat_Pump,180000,125999.99999999999,24721.199999999997,7926.66,16794.539999999997,8733160.799999999,261994.82399999996,0.0,611321.2559999999,36.400000000000006,56699.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,Hanwha Solutions_LDPE_Yeosu,Hanwha Solutions,LDPE,Utility,Heat_Pump,337000,235899.99999999997,46283.579999999994,14840.469,31443.110999999997,16350417.719999999,490512.53159999993,0.0,1144529.2403999998,36.4,106154.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,Lotte Chemical_LDPE_Ulsan,Lotte Chemical,LDPE,Utility,Heat_Pump,120000,84000.0,16480.8,5284.4400000000005,11196.359999999999,5822107.199999999,174663.21599999996,0.0,407547.50399999996,36.4,37800.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,Lotte Chemical_LDPE_Daesan,Lotte Chemical,LDPE,Utility,Heat_Pump,500000,350000.0,68670.0,22018.5,46651.5,24258779.999999996,727763.3999999999,0.0,1698114.5999999996,36.39999999999999,157500.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,LG Chem_L-LDPE_Daesan,LG Chem,L-LDPE,Utility,Heat_Pump,125000,87500.0,14497.0,4648.35,9848.65,5121298.0,153638.94,0.0,358490.86,36.4,33250.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,Hanwha TotalEnergies_L-LDPE_Daesan,Hanwha TotalEnergies,L-LDPE,Utility,Heat_Pump,530000,371000.0,61467.28,19709.004,41758.276,21714303.52,651429.1056,0.0,1520001.2464,36.400000000000006,140980.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,DL Chemical_L-LDPE_Yeosu,DL Chemical,L-LDPE,Utility,Heat_Pump,10000,7000.0,1159.76,371.868,787.892,409703.84,12291.1152,0.0,28679.2688,36.4,2660.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,Lotte Chemical_L-LDPE_Yeosu,Lotte Chemical,L-LDPE,Utility,Heat_Pump,600000,420000.0,69585.6,22312.08,47273.520000000004,24582230.400000002,737466.912,0.0,1720756.128,36.4,159600.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_L-LDPE_Yeosu,LG Chem,L-LDPE,Utility,Heat_Pump,425000,297500.0,49289.8,15804.390000000001,33485.41,17412413.2,522372.39599999995,0.0,1218868.9239999999,36.39999999999999,113050.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,Hanwha Solutions_L-LDPE_Yeosu,Hanwha Solutions,L-LDPE,Utility,Heat_Pump,288000,201600.0,33401.088,10709.7984,22691.289600000004,11799470.592000002,353984.11776000005,0.0,825962.9414400002,36.400000000000006,76608.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,SSNC_L-LDPE_Ulsan,SSNC,L-LDPE,Utility,Heat_Pump,180000,125999.99999999999,20875.679999999997,6693.624,14182.055999999997,7374669.119999998,221240.07359999995,0.0,516226.8383999999,36.4,47879.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Ulsan,SK Geocentric_L-LDPE_Ulsan,SK Geocentric,L-LDPE,Utility,Heat_Pump,550000,385000.0,63786.8,20452.74,43334.06,22533711.2,676011.336,0.0,1577359.784,36.4,146300.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,HD Hyundai Chemical_HDPE_Daesan,HD Hyundai Chemical,HDPE,Utility,Heat_Pump,575000,402500.0,61421.5,19694.325,41727.175,21698131.000000004,650943.93,0.0,1518869.1700000002,36.4,140875.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Daesan,Hanwha TotalEnergies_HDPE_Daesan,Hanwha TotalEnergies,HDPE,Utility,Heat_Pump,180000,125999.99999999999,19227.6,6165.179999999999,13062.419999999998,6792458.399999999,203773.75199999998,0.0,475472.08799999993,36.4,44099.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,DL Chemical_HDPE_Yeosu,DL Chemical,HDPE,Utility,Heat_Pump,630000,441000.0,67296.6,21578.13,45718.47,23773604.400000002,713208.132,0.0,1664152.3080000002,36.400000000000006,154350.0,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,Lotte Chemical_HDPE_Yeosu,Lotte Chemical,HDPE,Utility,Heat_Pump,360000,251999.99999999997,38455.2,12330.359999999999,26124.839999999997,13584916.799999999,407547.50399999996,0.0,950944.1759999999,36.4,88199.99999999999,0.0,0.0,1
2040,restructure_40pct_ncc_h2,Yeosu,LG Chem_HDPE_Yeosu,LG Chem,HDPE,Utility,Heat_Pump,500000,350000.0,53410.0,17125.5,36284.5,18867939.999999996,566038.1999999998,0.0,1320755.7999999998,36.39999999999999,122500.0,0.0,0.0,1
