product,process,company,location,capacity_kt,year_built,Naphtha_GJ_per_tonne,Electricity_kWh_per_tonne,LNG_GJ_per_tonne,Fuel_Gas_GJ_per_tonne,Byproduct_Gas_GJ_per_tonne,LPG_GJ_per_tonne,Fuel_Oil_GJ_per_tonne,Diesel_GJ_per_tonne
PA,Utility,LG Chem,Yeosu,0.0,1992,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PA,Utility,Aekyung Chemical,Ulsan,231.0,1972,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PA,Utility,Hanwha Solutions,Ulsan,0.0,1997,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PA,Utility,OCI,Pohang,66.0,1983,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MA,Utility,Aekyung Chemical,Ulsan,8.8,1988,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MA,Utility,Yongsan Chemical,Ulsan,41.8,1976,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MA,Utility,Korea PTG,Ulsan,33.0,1992,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MA,Utility,Hanwha Solutions,Ulsan,0.0,1998,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
TDI,Utility,OCI,Gunsan,55.0,1990,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
TDI,Utility,BASF Korea,Yeosu,176.0,1988,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
TDI,Utility,Hanwha Solutions,Yeosu,165.0,1981,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MDI,Utility,Downing Chemical,Yeosu,33.0,2018,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MDI,Utility,Kumho Mitsui Chemical,Yeosu,671.0,1992,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MDI,Utility,BASF Korea,Yeosu,275.0,1992,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Phenol,Utility,LG Chem,Daesan,396.0,2013,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Phenol,Utility,Kumho P&B Chemical,Yeosu,748.0,1980,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Phenol,Utility,LG Chem,Yeosu,385.0,2005,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Acetone,Utility,LG Chem,Daesan,247.5,2013,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Acetone,Utility,Kumho P&B Chemical,Yeosu,462.0,1980,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Acetone,Utility,LG Chem,Yeosu,231.0,2005,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
BPA,Utility,Samyang Innochem,Gunsan,198.0,2012,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
BPA,Utility,LG Chem,Daesan,181.5,2013,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
BPA,Utility,Kumho P&B Chemical,Yeosu,495.0,1991,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
BPA,Utility,LG Chem,Yeosu,363.0,2005,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Epoxy Resin,Utility,Bluecube Chemical,Gumi,57.2,1990,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Epoxy Resin,Utility,Kolon Industries,Gimcheon,0.0,2007,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Epoxy Resin,Utility,Kukdo Chemical,Busan/Iksan/Siheung,583.0,1973,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Epoxy Resin,Utility,Kumho P&B Chemical,Yeosu,371.8,2019,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Octanol,Utility,LG Chem,Naju,137.5,1982,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Octanol,Utility,LG Chem,Yeosu,0.0,1996,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Octanol,Utility,Hanwha Solutions,Yeosu,167.2,1997,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Butanol,Utility,LG Chem,Naju,60.5,1982,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Butanol,Utility,Hanwha Solutions,Yeosu,13.2,1997,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PPG,Utility,Kumho Petrochemical,Yeosu,167.2,1997,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PPG,Utility,PU Core,Ulsan,242.0,1988,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PPG,Utility,KPX Chemical,Ulsan,327.8,1990,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PPG,Utility,BASF Korea,Ulsan,130.9,1975,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MMA,Utility,Lotte MCC,Daesan,99.0,1995,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MMA,Utility,Lotte MCC,Yeosu,106.7,2009,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MMA,Utility,Lotte Chemical,Yeosu,55.0,2013,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
MMA,Utility,LXMMA,Yeosu,286.0,2001,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PMMA,Utility,Lotte MCC,Yeosu,121.0,2008,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
PMMA,Utility,LXMMA,Yeosu,132.0,1991,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
PMMA,Utility,Arkema,진해,110.0,1999,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Black(CB),Utility,OCI,Gwangyang,165.0,1992,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Black(CB),Utility,HD Hyundai OCI,Daesan,149.6,2018,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Black(CB),Utility,Birla Carbon Korea,Yeosu,212.3,1996,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Black(CB),Utility,Orion Engineered Carbons,Yeosu,187.0,1979,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Black(CB),Utility,OCI,Pohang,44.0,1981,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum Resin,Utility,Kolon Industries,Daesan,95.7,2014,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum Resin,Utility,Kolon Industries,Yeosu,55.0,2004,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum Resin,Utility,Hanwha Solutions,Yeosu,94.6,2019,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum Resin,Utility,Kolon Industries,Ulsan,0.0,1978,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Ethylene,Naphtha Cracker,S-Oil Shaheen,Onsan,1800.0,2026,29.0,21.8,4.5,5.6,1.1,0.0,0.0,0.0
Propylene,Naphtha Cracker,S-Oil Shaheen,Onsan,770.0,2026,25.4,48.8,3.9,5.2,1.2,0.0,0.0,0.0
Butadiene,Naphtha Cracker,S-Oil Shaheen,Onsan,200.0,2026,24.5,100.0,3.0,4.0,0.8,0.0,0.0,0.0
Benzene,BTX Plant,S-Oil Shaheen,Onsan,280.0,2026,0.0,9.3,2.5,3.2,0.6,0.0,0.0,0.0
HDPE,Utility,S-Oil Shaheen,Onsan,400.0,2026,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,S-Oil Shaheen,Onsan,500.0,2026,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Ethylene,Naphtha Cracker,S-Oil Shaheen,Onsan,1800.0,2026,29.0,21.8,4.5,5.6,1.1,0.0,0.0,0.0
Propylene,Naphtha Cracker,S-Oil Shaheen,Onsan,770.0,2026,25.4,48.8,3.9,5.2,1.2,0.0,0.0,0.0
Butadiene,Naphtha Cracker,S-Oil Shaheen,Onsan,200.0,2026,24.5,100.0,3.0,4.0,0.8,0.0,0.0,0.0
Benzene,BTX Plant,S-Oil Shaheen,Onsan,280.0,2026,0.0,9.3,2.5,3.2,0.6,0.0,0.0,0.0
HDPE,Utility,S-Oil Shaheen,Onsan,400.0,2026,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,S-Oil Shaheen,Onsan,500.0,2026,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Ethylene,Naphtha Cracker,S-Oil Shaheen,Onsan,1800.0,2026,29.0,21.8,4.5,5.6,1.1,0.0,0.0,0.0
Propylene,Naphtha Cracker,S-Oil Shaheen,Onsan,770.0,2026,25.4,48.8,3.9,5.2,1.2,0.0,0.0,0.0
Butadiene,Naphtha Cracker,S-Oil Shaheen,Onsan,200.0,2026,24.5,100.0,3.0,4.0,0.8,0.0,0.0,0.0
Benzene,BTX Plant,S-Oil Shaheen,Onsan,280.0,2026,0.0,9.3,2.5,3.2,0.6,0.0,0.0,0.0
HDPE,Utility,S-Oil Shaheen,Onsan,400.0,2026,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,S-Oil Shaheen,Onsan,500.0,2026,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
